N_unmapped	617511	617511	617511
N_multimapping	179952	179952	179952
N_noFeature	77583	4646621	4430321
N_ambiguous	955034	414272	550824
ROD_RS00010	53	0	53
ROD_RS00015	2928	17	2911
ROD_RS00020	744	4	740
ROD_RS00025	1906	75	1831
ROD_RS00030	772	614	158
ROD_RS00035	133	115	18
ROD_RS00040	12102	54	12048
ROD_RS00045	362	8	354
ROD_RS00050	300	5	295
ROD_RS00055	71	35	36
ROD_RS00060	19899	17	19882
ROD_RS00065	2031	10	2021
ROD_RS00070	17	4	13
ROD_RS00075	5	3	2
ROD_RS00080	16	11	5
ROD_RS00085	7	2	5
ROD_RS00090	317	89	228
ROD_RS28850	1	1	0
ROD_RS28855	8	1	7
ROD_RS00095	2472	10	2462
ROD_RS00100	989	5	984
ROD_RS00105	423	92	331
ROD_RS00110	11	8	3
ROD_RS00115	2454	2453	1
ROD_RS28860	33	22	11
ROD_RS00125	1402	5	1397
ROD_RS00130	13342	34	13308
ROD_RS00135	1900	5	1895
ROD_RS00140	1050	3	1047
ROD_RS00145	973	2	971
ROD_RS00150	240	9	231
ROD_RS00155	21	15	6
ROD_RS00160	22	15	7
ROD_RS00165	9	7	2
ROD_RS00170	5	3	2
ROD_RS00175	19	12	7
ROD_RS00180	80	8	72
ROD_RS00185	385	1	384
ROD_RS00190	2143	9	2134
ROD_RS00195	4327	13	4314
ROD_RS00200	8	1	7
ROD_RS00205	61	37	24
ROD_RS00210	84	65	19
ROD_RS00215	59	47	12
ROD_RS00220	85	68	17
ROD_RS00225	49	15	34
ROD_RS00235	26	3	23
ROD_RS00240	38	0	38
ROD_RS00245	22	0	22
ROD_RS00250	32	21	11
ROD_RS00255	4	4	0
ROD_RS00260	249	4	245
ROD_RS00265	58	5	53
ROD_RS00270	112	89	23
ROD_RS28865	1	0	1
ROD_RS00275	120	1	119
ROD_RS00280	848	2	846
ROD_RS00285	306	66	240
ROD_RS00290	1474	1371	103
ROD_RS00295	583	582	1
ROD_RS00300	2004	1994	10
ROD_RS00305	2459	2418	41
ROD_RS00310	5280	5267	13
ROD_RS00315	6501	6464	37
ROD_RS00320	750	0	750
ROD_RS00325	415	188	227
ROD_RS00330	1165	1141	24
ROD_RS00335	502	492	10
ROD_RS00340	1	0	1
ROD_RS00345	15	5	10
ROD_RS00350	30	19	11
ROD_RS00355	32	15	17
ROD_RS00360	105	1	104
ROD_RS00365	495	26	469
ROD_RS00370	156	85	71
ROD_RS00375	134	102	32
ROD_RS00380	165	161	4
ROD_RS00385	585	549	36
ROD_RS00390	2	0	2
ROD_RS00395	157	2	155
ROD_RS00400	288	273	15
ROD_RS00405	717	709	8
ROD_RS00410	1015	1001	14
ROD_RS00415	1323	1319	4
ROD_RS00425	194	2	192
ROD_RS00430	2827	7	2820
ROD_RS00435	309	10	299
ROD_RS00440	2376	7	2369
ROD_RS00445	779	7	772
ROD_RS00450	1302	3	1299
ROD_RS00455	227	1	226
ROD_RS00460	893	11	882
ROD_RS00465	2136	3	2133
ROD_RS00470	2034	2	2032
ROD_RS00475	1258	4	1254
ROD_RS00480	1393	8	1385
ROD_RS00485	738	3	735
ROD_RS00490	1164	1	1163
ROD_RS00495	3154	5	3149
ROD_RS00500	1121	0	1121
ROD_RS00505	322	2	320
ROD_RS00510	2321	2	2319
ROD_RS00515	12103	15	12088
ROD_RS00520	14911	20	14891
ROD_RS00525	1091	12	1079
ROD_RS00530	7036	11	7025
ROD_RS00535	194	64	130
ROD_RS00540	96	62	34
ROD_RS00545	1510	1483	27
ROD_RS00550	530	521	9
ROD_RS00555	1944	12	1932
ROD_RS00560	84	17	67
ROD_RS00565	20	15	5
ROD_RS00570	6	6	0
ROD_RS00575	1632	1630	2
ROD_RS00580	456	191	265
ROD_RS00585	365	2	363
ROD_RS00590	139	55	84
ROD_RS00595	46	14	32
ROD_RS00600	2014	1997	17
ROD_RS00605	3866	4	3862
ROD_RS00610	74608	78	74530
ROD_RS00615	33075	16	33059
ROD_RS00620	36260	27	36233
ROD_RS00625	34	20	14
ROD_RS00630	93	77	16
ROD_RS00635	8863	23	8840
ROD_RS00640	2	0	2
ROD_RS00645	26	3	23
ROD_RS00650	42	1	41
ROD_RS00655	95	0	95
ROD_RS00660	635	19	616
ROD_RS27910	103	77	26
ROD_RS00665	1457	1352	105
ROD_RS00670	1414	1355	59
ROD_RS00675	231	224	7
ROD_RS00680	376	14	362
ROD_RS00685	16	16	0
ROD_RS00690	2737	2706	31
ROD_RS00695	733	242	491
ROD_RS00700	4672	4489	183
ROD_RS00705	534	5	529
ROD_RS00710	501	3	498
ROD_RS00715	38	1	37
ROD_RS00720	200	61	139
ROD_RS00725	2577	2561	16
ROD_RS00730	3155	3135	20
ROD_RS00735	909	906	3
ROD_RS00740	563	539	24
ROD_RS00745	2973	2955	18
ROD_RS00750	399	380	19
ROD_RS00755	366	363	3
ROD_RS00760	415	390	25
ROD_RS00765	205	169	36
ROD_RS00770	805	23	782
ROD_RS00775	2220	97	2123
ROD_RS00780	12781	36	12745
ROD_RS00785	1317	5	1312
ROD_RS00790	1296	4	1292
ROD_RS00795	1762	78	1684
ROD_RS00800	1869	1720	149
ROD_RS00805	210	8	202
ROD_RS00810	811	12	799
ROD_RS00815	361	133	228
ROD_RS00820	439	435	4
ROD_RS00825	1237	1226	11
ROD_RS00830	850	14	836
ROD_RS00835	5076	6	5070
ROD_RS00840	144	19	125
ROD_RS00850	397	375	22
ROD_RS00855	4300	4286	14
ROD_RS00860	2814	2749	65
ROD_RS00865	2969	2960	9
ROD_RS00870	16612	17	16595
ROD_RS00875	10505	14	10491
ROD_RS00880	5072	7	5065
ROD_RS00885	4962	8	4954
ROD_RS00890	1782	9	1773
ROD_RS00895	514	2	512
ROD_RS00900	534	1	533
ROD_RS00905	2937	2	2935
ROD_RS00910	16625	46	16579
ROD_RS00915	6661	12	6649
ROD_RS00920	11046	8	11038
ROD_RS00925	1515	1	1514
ROD_RS00930	3579	8	3571
ROD_RS00935	1302	2	1300
ROD_RS00940	684	6	678
ROD_RS00945	4148	17	4131
ROD_RS00950	2330	0	2330
ROD_RS00955	32	0	32
ROD_RS00960	0	0	0
ROD_RS00965	0	0	0
ROD_RS00970	1	0	1
ROD_RS00975	131	24	107
ROD_RS00980	951	16	935
ROD_RS00985	223	2	221
ROD_RS00990	971	36	935
ROD_RS00995	459	437	22
ROD_RS01000	27	27	0
ROD_RS01005	293	0	293
ROD_RS01010	238	2	236
ROD_RS01015	629	3	626
ROD_RS25530	86	5	81
ROD_RS01025	203	8	195
ROD_RS01030	49	49	0
ROD_RS01035	7282	7240	42
ROD_RS01040	747	744	3
ROD_RS01045	567	562	5
ROD_RS01050	1957	1953	4
ROD_RS01055	357	353	4
ROD_RS01060	720	711	9
ROD_RS01065	884	9	875
ROD_RS01070	66	0	66
ROD_RS01075	0	0	0
ROD_RS01080	205	0	205
ROD_RS01085	8	0	8
ROD_RS01090	0	0	0
ROD_RS01100	226	197	29
ROD_RS01105	576	33	543
ROD_RS01110	588	584	4
ROD_RS01115	2426	14	2412
ROD_RS01120	346	1	345
ROD_RS01125	2153	2093	60
ROD_RS01130	411	408	3
ROD_RS01135	290	58	232
ROD_RS01140	92	84	8
ROD_RS01145	597	4	593
ROD_RS01150	52	49	3
ROD_RS01160	286	286	0
ROD_RS01165	118	107	11
ROD_RS01170	874	8	866
ROD_RS01175	1396	54	1342
ROD_RS01180	1213	1106	107
ROD_RS01185	54	40	14
ROD_RS01190	11	27	16
ROD_RS01195	87	19	68
ROD_RS01200	9	6	3
ROD_RS01205	25	4	21
ROD_RS01210	4	1	3
ROD_RS01215	9	7	2
ROD_RS01220	4	3	1
ROD_RS01225	14	8	6
ROD_RS01230	12	7	5
ROD_RS01235	13	3	10
ROD_RS01240	41	1	40
ROD_RS01245	33	23	10
ROD_RS01250	60	59	1
ROD_RS01255	128	123	5
ROD_RS01260	43	43	0
ROD_RS01265	154	150	4
ROD_RS01270	45	45	0
ROD_RS01275	62	61	1
ROD_RS01280	14	13	1
ROD_RS01285	32	32	0
ROD_RS01290	224	224	0
ROD_RS01295	228	225	3
ROD_RS01300	213	210	3
ROD_RS28700	14	14	0
ROD_RS01305	136	136	0
ROD_RS01310	70	67	3
ROD_RS01315	657	656	1
ROD_RS01320	9	9	0
ROD_RS01325	162	162	0
ROD_RS01330	59	59	0
ROD_RS01335	86	86	0
ROD_RS01340	551	548	3
ROD_RS01345	191	188	3
ROD_RS01350	411	399	12
ROD_RS01355	50	48	2
ROD_RS01360	107	107	0
ROD_RS01365	260	258	2
ROD_RS01370	237	230	7
ROD_RS01375	156	152	4
ROD_RS01380	186	183	3
ROD_RS01385	74	73	1
ROD_RS28575	4	4	0
ROD_RS01395	595	593	2
ROD_RS01400	105	105	0
ROD_RS01405	155	142	13
ROD_RS01410	26	11	15
ROD_RS01415	1	0	1
ROD_RS01420	194	135	59
ROD_RS01425	37	32	5
ROD_RS01430	39	30	9
ROD_RS25775	73	66	7
ROD_RS01440	87	85	2
ROD_RS01445	14	14	0
ROD_RS01450	9	9	0
ROD_RS01455	12	11	1
ROD_RS01465	26	24	2
ROD_RS01470	3	1	2
ROD_RS01475	11	11	0
ROD_RS25780	11	11	0
ROD_RS01480	36	36	0
ROD_RS01485	86	85	1
ROD_RS01490	11	10	1
ROD_RS01495	8	8	0
ROD_RS01500	29	25	4
ROD_RS27915	39	40	85
ROD_RS01505	84	82	2
ROD_RS01510	276	273	3
ROD_RS01515	7	7	0
ROD_RS01520	314	11	303
ROD_RS01525	33	2	31
ROD_RS01530	3	0	3
ROD_RS01535	1	1	0
ROD_RS01540	42	21	21
ROD_RS01545	79	17	62
ROD_RS01550	35	19	16
ROD_RS01555	18	14	4
ROD_RS01560	2	1	1
ROD_RS01565	23	23	0
ROD_RS01570	2	2	0
ROD_RS01575	3	0	3
ROD_RS01580	11	0	11
ROD_RS01585	83	66	17
ROD_RS01590	14	5	9
ROD_RS01595	48	37	11
ROD_RS01600	2	0	2
ROD_RS01605	25	7	18
ROD_RS01610	8	1	7
ROD_RS01615	90	26	64
ROD_RS01620	56	4	52
ROD_RS01625	48	24	24
ROD_RS01630	24	18	6
ROD_RS01635	32	29	3
ROD_RS01640	78	7	71
ROD_RS01645	39	15	24
ROD_RS01650	1	0	1
ROD_RS01655	1	0	1
ROD_RS01660	78	66	12
ROD_RS01665	1	0	1
ROD_RS01670	7	1	6
ROD_RS01675	29	0	29
ROD_RS01680	54	6	48
ROD_RS01685	21	8	13
ROD_RS01690	387	155	232
ROD_RS01695	8615	8491	124
ROD_RS01700	975	7	968
ROD_RS01705	1289	30	1259
ROD_RS01710	225	2	223
ROD_RS01715	93	30	63
ROD_RS01720	1265	1	1264
ROD_RS01725	2625	40	2585
ROD_RS01730	28	13	15
ROD_RS25785	3095	3057	38
ROD_RS01735	17917	17857	60
ROD_RS01740	118	0	118
ROD_RS27920	742	2	740
ROD_RS01745	199	12	187
ROD_RS28870	243	0	243
ROD_RS01750	138	2	136
ROD_RS01755	147	4	143
ROD_RS01760	71	1	70
ROD_RS01765	60	4	56
ROD_RS01770	176	31	145
ROD_RS01775	71	11	60
ROD_RS01780	1018	4	1014
ROD_RS01785	30	5	25
ROD_RS25805	5	0	5
ROD_RS01790	95	73	22
ROD_RS01795	297	282	15
ROD_RS01800	334	320	14
ROD_RS01805	89	0	89
ROD_RS01810	118	4	114
ROD_RS01815	221	36	185
ROD_RS01820	216	29	187
ROD_RS25540	218	195	23
ROD_RS01830	24	25	24
ROD_RS01835	46	46	0
ROD_RS01840	102	76	26
ROD_RS01845	97	60	37
ROD_RS01850	7	7	0
ROD_RS01855	144	144	0
ROD_RS01860	48	48	94
ROD_RS01865	43	43	0
ROD_RS01870	157	144	13
ROD_RS01875	57	50	7
ROD_RS01880	76	64	12
ROD_RS01885	69	50	19
ROD_RS01890	318	293	25
ROD_RS01895	769	767	2
ROD_RS01900	40	34	6
ROD_RS01905	3	1	2
ROD_RS01910	15	3	12
ROD_RS01915	67	1	66
ROD_RS01920	52	11	41
ROD_RS01925	352	3	349
ROD_RS01930	40	11	29
ROD_RS01935	39	37	2
ROD_RS01940	69	24	45
ROD_RS01945	8	5	3
ROD_RS01950	0	0	0
ROD_RS01955	224	1	223
ROD_RS01960	92	48	44
ROD_RS27310	5	1	4
ROD_RS01970	151	7	144
ROD_RS01975	84	2	82
ROD_RS01980	2	0	2
ROD_RS25545	237	220	17
ROD_RS01990	53	3	50
ROD_RS01995	9	2	7
ROD_RS02000	63	54	9
ROD_RS02005	34	4	30
ROD_RS02010	40	1	39
ROD_RS02015	48	22	26
ROD_RS02020	127	85	42
ROD_RS02025	443	437	6
ROD_RS02030	120	111	9
ROD_RS02035	54	29	25
ROD_RS02040	771	4	767
ROD_RS02045	99	34	65
ROD_RS02050	192	44	148
ROD_RS02055	69	67	2
ROD_RS02060	60	59	1
ROD_RS02065	71	33	38
ROD_RS02070	23	17	6
ROD_RS02075	13	0	13
ROD_RS02080	10	2	8
ROD_RS02085	11	0	11
ROD_RS02090	60	32	28
ROD_RS02095	1426	1324	102
ROD_RS02100	1577	41	1536
ROD_RS02105	30	12	18
ROD_RS02110	394	364	30
ROD_RS02115	126	25	101
ROD_RS02120	264	4	260
ROD_RS02125	69	18	51
ROD_RS02130	79	24	55
ROD_RS02135	998	891	107
ROD_RS02140	49	13	36
ROD_RS02145	629	56	573
ROD_RS02150	77	12	65
ROD_RS02155	212	7	205
ROD_RS02160	44	14	30
ROD_RS02165	241	214	27
ROD_RS02170	1073	1068	5
ROD_RS02175	136	5	131
ROD_RS02180	183	11	172
ROD_RS02185	84	4	80
ROD_RS02190	191	41	150
ROD_RS02195	192	134	58
ROD_RS02200	1318	1287	31
ROD_RS02205	394	13	381
ROD_RS02210	173	23	150
ROD_RS02215	0	0	0
ROD_RS02220	724	713	11
ROD_RS02225	356	337	19
ROD_RS02230	114	3	111
ROD_RS02235	142	17	125
ROD_RS02240	1110	11	1099
ROD_RS02245	579	15	564
ROD_RS02250	217	13	204
ROD_RS02255	949	2	947
ROD_RS02260	243	2	241
ROD_RS02265	2445	2388	57
ROD_RS02270	266	262	4
ROD_RS02275	547	13	534
ROD_RS02280	1911	3	1908
ROD_RS02285	1046	5	1041
ROD_RS02290	5069	11	5058
ROD_RS02295	1817	7	1810
ROD_RS02300	79	1	78
ROD_RS02305	354	206	148
ROD_RS02310	1373	1330	43
ROD_RS02315	110	104	6
ROD_RS02320	245	3	242
ROD_RS02325	1685	6	1679
ROD_RS02330	1568	1	1567
ROD_RS02335	1309	10	1299
ROD_RS02340	460	15	445
ROD_RS02345	293	27	266
ROD_RS02350	453	377	76
ROD_RS02355	2605	2577	28
ROD_RS02360	1705	1702	3
ROD_RS02365	187	186	1
ROD_RS02370	2209	24	2185
ROD_RS02375	306	256	50
ROD_RS02380	508	493	15
ROD_RS02385	662	20	642
ROD_RS02390	617	511	106
ROD_RS02395	89	26	63
ROD_RS02400	10	3	7
ROD_RS02405	78	28	50
ROD_RS02410	0	0	0
ROD_RS02415	42	34	8
ROD_RS02420	16	9	7
ROD_RS02425	115	11	104
ROD_RS02430	4365	4349	16
ROD_RS02435	392	392	0
ROD_RS02440	2747	2743	4
ROD_RS02445	18941	18910	31
ROD_RS02450	8097	8085	12
ROD_RS02455	808	718	90
ROD_RS02460	678	653	25
ROD_RS02465	23	1	22
ROD_RS02470	11344	4	11340
ROD_RS02475	4660	9	4651
ROD_RS02480	12532	6	12526
ROD_RS02485	8354	8	8346
ROD_RS02490	1700	8	1692
ROD_RS02495	7031	9	7022
ROD_RS02500	11	1	10
ROD_RS02505	50	17	33
ROD_RS02510	664	647	17
ROD_RS02515	281	241	40
ROD_RS02520	190	44	146
ROD_RS02525	186	167	19
ROD_RS02530	60	2	58
ROD_RS02535	309	12	297
ROD_RS02540	281	12	269
ROD_RS02545	3	1	2
ROD_RS02550	117	9	108
ROD_RS02555	111	63	48
ROD_RS02560	453	449	4
ROD_RS02565	503	78	425
ROD_RS02570	84	84	0
ROD_RS25810	21	21	0
ROD_RS02575	232	212	20
ROD_RS02580	7	7	0
ROD_RS02585	515	479	36
ROD_RS02590	479	450	29
ROD_RS02595	726	721	5
ROD_RS02600	437	436	1
ROD_RS02605	8036	8019	17
ROD_RS02610	3021	3003	18
ROD_RS02615	236	86	150
ROD_RS02620	1217	72	1145
ROD_RS02625	172	167	5
ROD_RS02630	2	0	2
ROD_RS02635	119	113	6
ROD_RS02640	34	34	0
ROD_RS02645	168	167	1
ROD_RS02650	285	7	278
ROD_RS02655	930	0	930
ROD_RS02660	2774	4	2770
ROD_RS02665	864	0	864
ROD_RS02670	2201	12	2189
ROD_RS02675	5691	16	5675
ROD_RS02680	1938	6	1932
ROD_RS02685	338	5	333
ROD_RS02690	107	60	47
ROD_RS02695	443	50	393
ROD_RS02700	293	276	17
ROD_RS02705	356	331	25
ROD_RS02710	522	43	479
ROD_RS02715	305	225	80
ROD_RS02720	796	780	16
ROD_RS02725	715	700	15
ROD_RS02730	49	12	37
ROD_RS02735	289	155	134
ROD_RS02740	600	598	2
ROD_RS02745	66	17	49
ROD_RS02750	500	300	200
ROD_RS02755	1917	1901	16
ROD_RS02760	1383	1353	30
ROD_RS02765	458	416	42
ROD_RS02770	61	0	61
ROD_RS02775	206	2	204
ROD_RS02780	120	39	81
ROD_RS02785	1105	1102	3
ROD_RS02790	3416	3398	18
ROD_RS02795	739	726	13
ROD_RS02800	595	583	12
ROD_RS02805	1367	1365	2
ROD_RS02810	2655	12	2643
ROD_RS02815	104	53	51
ROD_RS02820	174	172	2
ROD_RS02825	1776	1771	5
ROD_RS02830	22	5	17
ROD_RS02835	30	23	7
ROD_RS02840	61	37	24
ROD_RS02845	269	160	109
ROD_RS02850	1246	1234	12
ROD_RS02855	2156	2150	6
ROD_RS02860	97	96	1
ROD_RS02865	117	107	10
ROD_RS02870	56	44	12
ROD_RS02875	14	7	7
ROD_RS02880	91	76	15
ROD_RS02885	248	16	232
ROD_RS02890	44	20	24
ROD_RS02895	7	7	0
ROD_RS02905	102	102	0
ROD_RS02910	6	2	4
ROD_RS25835	229	11	218
ROD_RS02920	66	60	6
ROD_RS02925	56	53	3
ROD_RS02930	27	23	4
ROD_RS02935	33	29	4
ROD_RS02940	6	2	4
ROD_RS02945	20	16	4
ROD_RS02950	95	44	51
ROD_RS02955	601	599	2
ROD_RS02960	2	2	0
ROD_RS02965	221	200	21
ROD_RS02970	1961	1959	2
ROD_RS02975	160724	160599	125
ROD_RS02980	5956	12	5944
ROD_RS28705	519	0	519
ROD_RS02990	31440	116	31324
ROD_RS02995	1510	883	627
ROD_RS03000	543	479	64
ROD_RS03005	1045	1032	13
ROD_RS03010	2629	240	2389
ROD_RS03015	3207	2641	566
ROD_RS03020	6589	18	6571
ROD_RS03025	12811	14	12797
ROD_RS03030	9291	8	9283
ROD_RS03035	4453	21	4432
ROD_RS03040	1555	3	1552
ROD_RS03045	599	104	495
ROD_RS03050	14	13	1
ROD_RS03055	17	17	0
ROD_RS03060	142	13	129
ROD_RS03065	154	152	2
ROD_RS03070	918	908	10
ROD_RS03075	2300	2291	9
ROD_RS03080	648	612	36
ROD_RS03085	471	456	15
ROD_RS03090	8171	20	8151
ROD_RS03095	1447	20	1427
ROD_RS03100	195	195	0
ROD_RS03105	87	84	3
ROD_RS27950	15	13	2
ROD_RS03110	105	69	36
ROD_RS03115	40	39	1
ROD_RS03120	158	149	9
ROD_RS03125	47	1	46
ROD_RS03130	213	209	4
ROD_RS03135	93	60	33
ROD_RS03140	496	455	41
ROD_RS03145	54	43	11
ROD_RS03150	14	1	13
ROD_RS03155	12	1	11
ROD_RS03160	25	22	3
ROD_RS03165	27	12	15
ROD_RS03170	1	0	1
ROD_RS03175	7	5	2
ROD_RS03180	104	2	102
ROD_RS03185	97	16	81
ROD_RS03190	428	344	84
ROD_RS03195	83	13	70
ROD_RS03200	4557	8	4549
ROD_RS03205	88	70	18
ROD_RS03210	157	5	152
ROD_RS03215	599	2	597
ROD_RS03220	45	15	30
ROD_RS03225	0	0	0
ROD_RS03230	0	0	0
ROD_RS03235	0	0	0
ROD_RS27955	53	51	2
ROD_RS03240	6743	6735	8
ROD_RS03245	84	32	52
ROD_RS03250	372	360	12
ROD_RS03255	146	138	8
ROD_RS03260	3097	3090	7
ROD_RS03265	2917	2802	115
ROD_RS03270	267	264	3
ROD_RS03275	812	796	16
ROD_RS03280	403	400	3
ROD_RS03285	300	300	0
ROD_RS03290	255	240	15
ROD_RS03295	86	25	61
ROD_RS03300	700	643	57
ROD_RS03305	1260	1254	6
ROD_RS03310	2044	2041	3
ROD_RS03315	8940	8931	9
ROD_RS03320	141	11	130
ROD_RS03325	241	96	145
ROD_RS03330	145	143	2
ROD_RS03335	96	96	0
ROD_RS03340	137	135	2
ROD_RS03345	712	705	7
ROD_RS03350	1322	1262	60
ROD_RS03355	2832	2824	8
ROD_RS03360	785	780	5
ROD_RS03365	1884	1875	9
ROD_RS03370	1361	1335	26
ROD_RS03375	779	15	764
ROD_RS03380	22	22	24
ROD_RS03385	268	268	269
ROD_RS03390	132	133	132
ROD_RS03395	25	25	25
ROD_RS03400	267	267	269
ROD_RS03405	83	83	83
ROD_RS03410	14	14	17
ROD_RS03415	3107	3091	16
ROD_RS03420	528	507	21
ROD_RS03425	977	970	7
ROD_RS03430	1293	1233	60
ROD_RS03435	836	774	62
ROD_RS03440	2140	27	2113
ROD_RS03445	17	17	0
ROD_RS03450	0	0	0
ROD_RS03455	0	0	0
ROD_RS03460	3303	41	3262
ROD_RS03465	65	37	28
ROD_RS03470	49	38	11
ROD_RS03475	71	18	53
ROD_RS03480	74	69	5
ROD_RS03485	397	380	17
ROD_RS03490	821	813	8
ROD_RS03495	1803	1764	39
ROD_RS03500	136	112	24
ROD_RS03505	271	256	15
ROD_RS03510	1565	24	1541
ROD_RS03515	5263	18	5245
ROD_RS03520	68	2	66
ROD_RS03525	51	32	19
ROD_RS03530	184	168	16
ROD_RS27970	14	14	0
ROD_RS03535	217	200	17
ROD_RS03540	726	692	34
ROD_RS03545	11	10	1
ROD_RS03550	126	111	15
ROD_RS03555	38	33	5
ROD_RS03565	9	1	8
ROD_RS03570	93	15	78
ROD_RS03575	196	10	186
ROD_RS03580	9	3	6
ROD_RS03585	411	165	246
ROD_RS03590	428	11	417
ROD_RS03595	473	1	472
ROD_RS03600	592	5	587
ROD_RS03605	463	0	463
ROD_RS03610	459	1	458
ROD_RS03615	702	8	694
ROD_RS03620	106	7	99
ROD_RS03625	147	23	124
ROD_RS03630	244	190	54
ROD_RS03635	8074	8062	12
ROD_RS03645	151	7	144
ROD_RS03650	175	0	175
ROD_RS03655	1444	0	1444
ROD_RS03660	392	13	379
ROD_RS03665	8478	16	8462
ROD_RS03670	4199	14	4185
ROD_RS03675	1894	4	1890
ROD_RS03680	2041	11	2030
ROD_RS03685	13833	15	13818
ROD_RS03690	9600	6	9594
ROD_RS03695	55	0	55
ROD_RS03700	496	1	495
ROD_RS03705	316	10	306
ROD_RS03710	875	10	865
ROD_RS03715	690	0	690
ROD_RS03720	1390	4	1386
ROD_RS03725	6998	27	6971
ROD_RS03730	9146	7	9139
ROD_RS03735	4855	7	4848
ROD_RS03740	241	5	236
ROD_RS03745	1420	0	1420
ROD_RS03750	382	0	382
ROD_RS03755	171	4	167
ROD_RS03760	324	18	306
ROD_RS03765	179	34	145
ROD_RS03770	62	39	23
ROD_RS03775	3927	10	3917
ROD_RS03780	6157	32	6125
ROD_RS03785	1826	1	1825
ROD_RS03790	1366	1	1365
